id,platform,gene,value
315,platform2,gene3,1.496624481
315,platform3,gene3,-0.579360172
315,platform4,gene3,0.19571006
315,platform5,gene3,-1.295135963
315,platform6,gene3,-0.787456101
315,platform1,gene4,-0.128123165
315,platform2,gene4,0.73202977
315,platform3,gene4,-0.490321894
315,platform4,gene4,-0.635537867
315,platform5,gene4,-0.020302648
315,platform6,gene4,-1.785740309
315,platform1,gene5,-1.073839269
315,platform2,gene5,-1.570903533
315,platform3,gene5,1.12604749
315,platform4,gene5,-0.126580117
315,platform5,gene5,0.052840958
315,platform6,gene5,-0.116528112
315,platform1,gene6,-1.384586091
315,platform2,gene6,-0.781132677
315,platform3,gene6,0.72933821
315,platform4,gene6,0.175111483
315,platform5,gene6,0.855533165
315,platform6,gene6,0.334850021
316,platform1,gene1,-0.108529874
316,platform2,gene1,-0.449746137
316,platform3,gene1,1.868178784
316,platform4,gene1,-0.317541157
316,platform5,gene1,-0.24149679
316,platform6,gene1,0.333186532
316,platform1,gene2,0.214775378
316,platform2,gene2,-1.432268876
316,platform3,gene2,-0.196080218
316,platform4,gene2,0.57895407
316,platform5,gene2,-1.238514855
316,platform6,gene2,1.187295409
316,platform1,gene3,-1.055988225
316,platform2,gene3,-1.881657514
316,platform3,gene3,-1.332314701
316,platform4,gene3,1.209450733
316,platform5,gene3,1.009651517
316,platform6,gene3,2.07451834
316,platform1,gene4,-0.117647139
316,platform2,gene4,-0.450038364
316,platform3,gene4,1.012037732
316,platform4,gene4,0.979332497
316,platform5,gene4,-1.757340651
316,platform6,gene4,-0.165597452
316,platform1,gene5,-0.120607897
316,platform2,gene5,-1.72322294
316,platform3,gene5,-0.263115336
316,platform4,gene5,-0.913028773
316,platform5,gene5,0.235127002
316,platform6,gene5,0.826955319
316,platform1,gene6,-0.724688643
316,platform2,gene6,0.240226405
316,platform3,gene6,-0.288054165
316,platform4,gene6,-0.268587183
316,platform5,gene6,1.673277055
316,platform6,gene6,-0.453095231
317,platform1,gene1,0.20143268
317,platform2,gene1,-0.443926193
317,platform3,gene1,0.354496197
317,platform4,gene1,2.414924744
317,platform5,gene1,-0.865470347
317,platform6,gene1,-1.02318025
317,platform1,gene2,-0.348224328
317,platform2,gene2,-0.84992312
317,platform3,gene2,-0.237001827
317,platform4,gene2,-1.47521058
317,platform5,gene2,0.071712166
317,platform6,gene2,-1.947405971
317,platform1,gene3,-0.820605963
317,platform2,gene3,-0.240444803
317,platform3,gene3,-1.155566248
317,platform4,gene3,0.291973129
317,platform5,gene3,-1.065647357
317,platform6,gene3,-0.09568473
317,platform1,gene4,0.27170866
317,platform2,gene4,-0.843424385
317,platform3,gene4,-0.813566638
317,platform4,gene4,1.002699943
317,platform5,gene4,-0.532540539
317,platform6,gene4,1.049806285
317,platform1,gene5,-0.980258799
317,platform2,gene5,-1.389124642
317,platform3,gene5,0.618205755
317,platform4,gene5,0.057383887
317,platform5,gene5,0.080424626
317,platform6,gene5,-1.306596204
317,platform1,gene6,1.390385996
317,platform2,gene6,0.022933893
317,platform3,gene6,0.03434204
317,platform4,gene6,-0.819450846
317,platform5,gene6,-2.497495104
317,platform6,gene6,-0.785633218
318,platform1,gene1,-0.531567975
318,platform2,gene1,0.349905927
318,platform3,gene1,-0.555382775
318,platform4,gene1,1.18977291
318,platform5,gene1,-0.066204456
318,platform6,gene1,0.394505847
318,platform1,gene2,0.514431098
318,platform2,gene2,0.270877412
318,platform3,gene2,0.223966589
318,platform4,gene2,1.064393196
318,platform5,gene2,0.295684352
318,platform6,gene2,-0.470960152
318,platform1,gene3,2.289212561
318,platform2,gene3,1.029646165
318,platform3,gene3,-0.216722559
318,platform4,gene3,0.416372096
318,platform5,gene3,1.264270928
318,platform6,gene3,-0.255076836
318,platform1,gene4,1.118445269
318,platform2,gene4,0.717774268
318,platform3,gene4,-0.763623998
318,platform4,gene4,-1.688068201
318,platform5,gene4,1.070709712
318,platform6,gene4,2.719242478
318,platform1,gene5,1.507981638
318,platform2,gene5,0.153245994
318,platform3,gene5,0.408452752
318,platform4,gene5,2.846159107
318,platform5,gene5,1.821229372
318,platform6,gene5,0.46157298
318,platform1,gene6,0.186493714
318,platform2,gene6,1.096070638
318,platform3,gene6,1.272041585
318,platform4,gene6,0.099827951
318,platform5,gene6,-1.220069993
318,platform6,gene6,-0.264299864
319,platform1,gene1,-2.957170997
319,platform2,gene1,-0.439850888
319,platform3,gene1,-0.61734663
319,platform4,gene1,0.016416574
319,platform5,gene1,-1.904431647
319,platform6,gene1,-1.677403056
319,platform1,gene2,0.945067047
319,platform2,gene2,-0.378994242
319,platform3,gene2,0.588993552
319,platform4,gene2,0.818058865
319,platform5,gene2,1.947192034
319,platform6,gene2,-0.62195377
319,platform1,gene3,0.125024918
319,platform2,gene3,2.919473801
319,platform3,gene3,0.46378157
319,platform4,gene3,1.618669964
319,platform5,gene3,1.055785709
319,platform6,gene3,-0.802581761
319,platform1,gene4,0.548168111
319,platform2,gene4,-1.526192068
319,platform3,gene4,1.721437241
319,platform4,gene4,0.233040294
319,platform5,gene4,-0.624630173
319,platform6,gene4,-0.457182646
319,platform1,gene5,1.86440229
319,platform2,gene5,0.325233153
319,platform3,gene5,2.14151934
319,platform4,gene5,-0.780369304
319,platform5,gene5,1.02025729
319,platform6,gene5,-1.086019436
319,platform1,gene6,-0.294480888
319,platform2,gene6,1.361482776
319,platform3,gene6,0.684102567
319,platform4,gene6,0.408123545
319,platform5,gene6,1.40905362
319,platform6,gene6,1.681213392
320,platform1,gene1,0.327218019
320,platform2,gene1,0.085041871
320,platform3,gene1,-0.250897721
320,platform4,gene1,0.098685918
320,platform5,gene1,-0.377251463
320,platform6,gene1,-1.395607749
320,platform1,gene2,-0.338197937
320,platform2,gene2,-0.681098183
320,platform3,gene2,-0.044153062
320,platform4,gene2,-0.689825747
320,platform5,gene2,-1.021677941
320,platform6,gene2,-0.415409392
320,platform1,gene3,0.389317942
320,platform2,gene3,-0.411479951
320,platform3,gene3,-1.424230917
320,platform4,gene3,0.741060317
320,platform5,gene3,-0.974529111
320,platform6,gene3,-2.274001718
320,platform1,gene4,-0.131242961
320,platform2,gene4,-0.238453323
320,platform3,gene4,-0.007041024
320,platform4,gene4,-3.106484437
320,platform5,gene4,-0.786348321
320,platform6,gene4,-2.81367223
320,platform1,gene5,-0.955652925
320,platform2,gene5,0.474993468
320,platform3,gene5,1.166213351
320,platform4,gene5,0.257740431
320,platform5,gene5,-0.800828831
320,platform6,gene5,0.348514957
320,platform1,gene6,0.194937083
320,platform2,gene6,0.293686276
320,platform3,gene6,-1.326888452
320,platform4,gene6,-0.804291726
320,platform5,gene6,-0.241902187
320,platform6,gene6,0.413943723
321,platform1,gene1,0.875947042
321,platform2,gene1,-2.333512532
321,platform3,gene1,0.381418577
321,platform4,gene1,-0.428488933
321,platform5,gene1,-0.583197391
321,platform6,gene1,-0.502078825
321,platform1,gene2,-0.053975085
321,platform2,gene2,-0.155194902
321,platform3,gene2,0.034309916
321,platform4,gene2,1.468014101
321,platform5,gene2,-0.133881905
321,platform6,gene2,0.18465502
321,platform1,gene3,-0.679903364
321,platform2,gene3,1.039100894
321,platform3,gene3,-0.752739331
321,platform4,gene3,-0.027485381
321,platform5,gene3,-0.686284325
321,platform6,gene3,0.878468695
321,platform1,gene4,0.261881548
321,platform2,gene4,2.22703703
321,platform3,gene4,-0.620133497
321,platform4,gene4,1.132395053
321,platform5,gene4,-0.618684011
321,platform6,gene4,-0.838756723
321,platform1,gene5,-0.682460069
321,platform2,gene5,-0.871485883
321,platform3,gene5,-0.550534483
321,platform4,gene5,0.410294199
321,platform5,gene5,-1.021077717
321,platform6,gene5,0.544943138
321,platform1,gene6,-0.805742299
321,platform2,gene6,1.140466846
321,platform3,gene6,-0.308217395
321,platform4,gene6,-0.221739052
321,platform5,gene6,1.68982217
321,platform6,gene6,1.120992462
322,platform1,gene1,0.817426683
322,platform2,gene1,-1.291681756
322,platform3,gene1,1.341968902
322,platform4,gene1,0.756946004
322,platform5,gene1,-1.239866929
322,platform6,gene1,-1.240633013
322,platform1,gene2,1.48490516
322,platform2,gene2,1.377010903
322,platform3,gene2,0.376801326
322,platform4,gene2,0.364145186
322,platform5,gene2,1.607696569
322,platform6,gene2,-1.519687717
322,platform1,gene3,0.003953126
322,platform2,gene3,-0.157476633
322,platform3,gene3,0.447676703
322,platform4,gene3,-0.449196125
322,platform5,gene3,0.54400729
322,platform6,gene3,-0.016070507
322,platform1,gene4,-0.430021919
322,platform2,gene4,1.75138403
322,platform3,gene4,-1.639164034
322,platform4,gene4,-0.024726787
322,platform5,gene4,-0.951672136
322,platform6,gene4,-0.522286471
322,platform1,gene5,1.146443388
322,platform2,gene5,1.541000276
322,platform3,gene5,-1.226553574
322,platform4,gene5,0.573499313
322,platform5,gene5,-2.164621948
322,platform6,gene5,-2.799440497
322,platform1,gene6,-0.962761156
322,platform2,gene6,0.172454643
322,platform3,gene6,-1.123085709
322,platform4,gene6,-0.198871946
322,platform5,gene6,-1.798546575
322,platform6,gene6,1.477257515
323,platform1,gene1,-1.846961929
323,platform2,gene1,-0.710705387
323,platform3,gene1,-0.44525971
323,platform4,gene1,-0.96208798
323,platform5,gene1,-0.446885876
323,platform6,gene1,-0.617612621
323,platform1,gene2,-0.295905024
323,platform2,gene2,-1.650708232
323,platform3,gene2,0.543054955
323,platform4,gene2,-1.42305713
323,platform5,gene2,-0.58337411
323,platform6,gene2,1.02037253
323,platform1,gene3,-0.393841897
323,platform2,gene3,-0.081532657
323,platform3,gene3,-0.20635616
323,platform4,gene3,-0.183142589
323,platform5,gene3,1.427127514
323,platform6,gene3,1.937137135
323,platform1,gene4,-1.080499992
323,platform2,gene4,0.345471812
323,platform3,gene4,-0.576252657
323,platform4,gene4,-0.46983088
323,platform5,gene4,-0.40889267
323,platform6,gene4,-1.265005319
323,platform1,gene5,-0.023434354
323,platform2,gene5,0.490516654
323,platform3,gene5,0.518797879
323,platform4,gene5,-0.90089053
323,platform5,gene5,0.740964681
323,platform6,gene5,-1.59384344
323,platform1,gene6,-1.488763424
323,platform2,gene6,0.976360767
323,platform3,gene6,0.697848467
323,platform4,gene6,-0.741393897
323,platform5,gene6,-0.474619078
323,platform6,gene6,-0.149478144
324,platform1,gene1,-1.18689373
324,platform2,gene1,-0.578242777
324,platform3,gene1,-0.472475975
324,platform4,gene1,-0.904151782
324,platform5,gene1,-0.552027719
324,platform6,gene1,-0.945726071
324,platform1,gene2,-0.437328043
324,platform2,gene2,-0.726361416
324,platform3,gene2,0.961074786
324,platform4,gene2,1.716606733
324,platform5,gene2,-0.706859902
324,platform6,gene2,1.606547179
324,platform1,gene3,-0.171584457
324,platform2,gene3,-1.598112118
324,platform3,gene3,-0.64732127
324,platform4,gene3,0.590723387
324,platform5,gene3,-0.35635158
324,platform6,gene3,0.887005458
324,platform1,gene4,-0.161455693
324,platform2,gene4,-2.005313479
324,platform3,gene4,-1.684124314
324,platform4,gene4,1.865215455
324,platform5,gene4,1.025978951
324,platform6,gene4,0.269400474
324,platform1,gene5,-0.854780901
324,platform2,gene5,0.607412086
324,platform3,gene5,-1.625042571
324,platform4,gene5,1.02255506
324,platform5,gene5,0.389260149
324,platform6,gene5,-0.588626785
324,platform1,gene6,-0.39719489
324,platform2,gene6,-0.933405411
324,platform3,gene6,0.443110295
324,platform4,gene6,-0.902279738
324,platform5,gene6,-1.361669013
324,platform6,gene6,0.62290666
325,platform1,gene1,-0.076805234
325,platform2,gene1,0.341267841
325,platform3,gene1,-1.39042351
325,platform4,gene1,0.437442882
325,platform5,gene1,0.705185373
325,platform6,gene1,0.211887089
325,platform1,gene2,-1.226614292
325,platform2,gene2,1.1407988
325,platform3,gene2,-0.387589355
325,platform4,gene2,1.107517473
325,platform5,gene2,1.588053611
325,platform6,gene2,0.225558571
325,platform1,gene3,0.102096857
325,platform2,gene3,1.541631955
325,platform3,gene3,-0.829655727
325,platform4,gene3,0.790268964
325,platform5,gene3,0.377414311
325,platform6,gene3,-0.297011058
325,platform1,gene4,-1.629126897
325,platform2,gene4,1.030283225
325,platform3,gene4,0.754261595
325,platform4,gene4,-0.17766115
325,platform5,gene4,0.428876293
325,platform6,gene4,-0.960665372
325,platform1,gene5,0.295840412
325,platform2,gene5,-0.38769507
325,platform3,gene5,0.008733321
325,platform4,gene5,-0.04188
325,platform5,gene5,-0.865036019
325,platform6,gene5,0.350351165
325,platform1,gene6,-0.458396567
325,platform2,gene6,0.856727069
325,platform3,gene6,1.977289371
325,platform4,gene6,-0.208982659
325,platform5,gene6,-0.32306698
325,platform6,gene6,-0.306428448
326,platform1,gene1,0.710582786
326,platform2,gene1,-0.262514596
326,platform3,gene1,0.295185196
326,platform4,gene1,-1.008804175
326,platform5,gene1,0.509187399
326,platform6,gene1,-0.103734071
326,platform1,gene2,-0.964501355
326,platform2,gene2,-0.667532935
326,platform3,gene2,0.530939207
326,platform4,gene2,-1.152249576
326,platform5,gene2,-1.079895126
326,platform6,gene2,0.539395391
326,platform1,gene3,-0.436228041
326,platform2,gene3,-1.861683306
326,platform3,gene3,0.903665802
326,platform4,gene3,-0.426301135
326,platform5,gene3,-1.002858021
326,platform6,gene3,1.543200001
326,platform1,gene4,-1.995761148
326,platform2,gene4,-0.967298503
326,platform3,gene4,0.642650639
326,platform4,gene4,-2.263914914
326,platform5,gene4,1.004206352
326,platform6,gene4,-0.128934097
326,platform1,gene5,-0.331855568
326,platform2,gene5,-0.059967044
326,platform3,gene5,-1.311214383
326,platform4,gene5,-0.657647591
326,platform5,gene5,-1.176172568
326,platform6,gene5,-0.116316205
326,platform1,gene6,-0.516849822
326,platform2,gene6,-0.128626789
326,platform3,gene6,-0.083606589
326,platform4,gene6,-0.880373939
326,platform5,gene6,-2.701400662
326,platform6,gene6,0.766591511
327,platform1,gene1,2.405535657
327,platform2,gene1,0.460119631
327,platform3,gene1,0.010147893
327,platform4,gene1,1.56213812
327,platform5,gene1,0.412846045
327,platform6,gene1,-1.188862192
327,platform1,gene2,0.714549932
327,platform2,gene2,0.585076174
327,platform3,gene2,-1.251961169
327,platform4,gene2,-1.879566549
327,platform5,gene2,0.012083067
327,platform6,gene2,-0.708108894
327,platform1,gene3,0.380096481
327,platform2,gene3,0.066308295
327,platform3,gene3,1.740116703
327,platform4,gene3,1.629574113
327,platform5,gene3,0.554810072
327,platform6,gene3,-0.666777973
327,platform1,gene4,-1.438553246
327,platform2,gene4,-0.532122379
327,platform3,gene4,-1.218216192
327,platform4,gene4,0.845542466
327,platform5,gene4,-0.657796552
327,platform6,gene4,0.265200204
327,platform1,gene5,0.614049679
327,platform2,gene5,1.077618502
327,platform3,gene5,1.010095408
327,platform4,gene5,-0.126615111
327,platform5,gene5,0.147833018
327,platform6,gene5,-0.49248097
327,platform1,gene6,0.105833422
327,platform2,gene6,-1.627130394
327,platform3,gene6,-1.456827177
327,platform4,gene6,0.495749
327,platform5,gene6,0.060475796
327,platform6,gene6,0.192022765
328,platform1,gene1,-1.158884814
328,platform2,gene1,0.286194789
328,platform3,gene1,2.377265626
328,platform4,gene1,1.31186851
328,platform5,gene1,-0.532430867
328,platform6,gene1,-0.9346932
328,platform1,gene2,1.490453709
328,platform2,gene2,0.227561267
328,platform3,gene2,-0.548393922
328,platform4,gene2,-1.673195592
328,platform5,gene2,-0.467122029
328,platform6,gene2,-1.067338547
328,platform1,gene3,-1.60326687
328,platform2,gene3,0.655153384
328,platform3,gene3,0.745458404
328,platform4,gene3,0.522493194
328,platform5,gene3,0.235064917
328,platform6,gene3,-0.883941912
328,platform1,gene4,0.403798989
328,platform2,gene4,0.770401677
328,platform3,gene4,0.197758115
328,platform4,gene4,2.127963986
328,platform5,gene4,-0.68899496
328,platform6,gene4,0.651166678
328,platform1,gene5,-1.742411632
328,platform2,gene5,2.692441024
328,platform3,gene5,-0.810309809
328,platform4,gene5,-1.27420021
328,platform5,gene5,-0.93759326
328,platform6,gene5,0.246395939
328,platform1,gene6,-1.030559117
328,platform2,gene6,-0.532785185
328,platform3,gene6,0.240382659
328,platform4,gene6,-0.243744466
328,platform5,gene6,0.058646522
328,platform6,gene6,-0.928381418
329,platform1,gene1,-0.530798674
329,platform2,gene1,-0.487353006
329,platform3,gene1,1.635749297
329,platform4,gene1,-0.345503958
329,platform5,gene1,-0.648086101
329,platform6,gene1,0.686176847
329,platform1,gene2,0.838349455
329,platform2,gene2,0.03448381
329,platform3,gene2,0.959133781
329,platform4,gene2,-0.713563582
